,rec_id,date,ppe,qty
46016,rec2556,2020-04-21 19:15:00+00:00,handmadeMasks,10.0
46021,rec2556,2020-04-21 19:15:00+00:00,respirators,10.0
46022,rec2556,2020-04-21 19:15:00+00:00,gowns,10.0
46024,rec2556,2020-04-21 19:15:00+00:00,disinfectingWipes,5.0
46031,rec2557,2020-04-21 19:23:00+00:00,surgicalMasks,2000.0
46039,rec2557,2020-04-21 19:23:00+00:00,respirators,100.0
46040,rec2557,2020-04-21 19:23:00+00:00,gowns,100.0
46042,rec2557,2020-04-21 19:23:00+00:00,disinfectingWipes,200.0
46045,rec2558,2020-04-21 19:29:00+00:00,faceShields,20.0
46049,rec2558,2020-04-21 19:29:00+00:00,surgicalMasks,20.0
46052,rec2558,2020-04-21 19:29:00+00:00,handmadeMasks,20.0
46057,rec2558,2020-04-21 19:29:00+00:00,respirators,20.0
46058,rec2558,2020-04-21 19:29:00+00:00,gowns,20.0
46060,rec2558,2020-04-21 19:29:00+00:00,disinfectingWipes,20.0
46063,rec2559,2020-04-21 19:32:00+00:00,faceShields,1.0
46067,rec2559,2020-04-21 19:32:00+00:00,surgicalMasks,1.0
46070,rec2559,2020-04-21 19:32:00+00:00,handmadeMasks,2.0
46075,rec2559,2020-04-21 19:32:00+00:00,respirators,2.0
46076,rec2559,2020-04-21 19:32:00+00:00,gowns,2.0
46078,rec2559,2020-04-21 19:32:00+00:00,disinfectingWipes,100.0
46081,rec2560,2020-04-21 19:47:00+00:00,faceShields,1.0
46085,rec2560,2020-04-21 19:47:00+00:00,surgicalMasks,50.0
46088,rec2560,2020-04-21 19:47:00+00:00,handmadeMasks,1.0
46093,rec2560,2020-04-21 19:47:00+00:00,respirators,5.0
46094,rec2560,2020-04-21 19:47:00+00:00,gowns,5.0
46096,rec2560,2020-04-21 19:47:00+00:00,disinfectingWipes,1.0
46099,rec2561,2020-04-21 19:49:00+00:00,faceShields,500.0
46103,rec2561,2020-04-21 19:49:00+00:00,surgicalMasks,1000.0
46111,rec2561,2020-04-21 19:49:00+00:00,respirators,300.0
46112,rec2561,2020-04-21 19:49:00+00:00,gowns,500.0
46114,rec2561,2020-04-21 19:49:00+00:00,disinfectingWipes,500.0
46117,rec2562,2020-04-21 20:02:00+00:00,faceShields,10.0
46129,rec2562,2020-04-21 20:02:00+00:00,respirators,5.0
46132,rec2562,2020-04-21 20:02:00+00:00,disinfectingWipes,3.0
46135,rec2563,2020-04-21 20:03:00+00:00,faceShields,1.0
46153,rec2564,2020-04-21 20:16:00+00:00,faceShields,30.0
46157,rec2564,2020-04-21 20:16:00+00:00,surgicalMasks,100.0
46165,rec2564,2020-04-21 20:16:00+00:00,respirators,30.0
46166,rec2564,2020-04-21 20:16:00+00:00,gowns,300.0
46168,rec2564,2020-04-21 20:16:00+00:00,disinfectingWipes,100.0
46171,rec2565,2020-04-21 20:26:00+00:00,faceShields,6.0
46175,rec2565,2020-04-21 20:26:00+00:00,surgicalMasks,6.0
46178,rec2565,2020-04-21 20:26:00+00:00,handmadeMasks,6.0
46183,rec2565,2020-04-21 20:26:00+00:00,respirators,5.0
46184,rec2565,2020-04-21 20:26:00+00:00,gowns,5.0
46186,rec2565,2020-04-21 20:26:00+00:00,disinfectingWipes,10.0
46189,rec2566,2020-04-21 20:46:00+00:00,faceShields,5.0
46196,rec2566,2020-04-21 20:46:00+00:00,handmadeMasks,5.0
46201,rec2566,2020-04-21 20:46:00+00:00,respirators,10.0
46204,rec2566,2020-04-21 20:46:00+00:00,disinfectingWipes,100.0
46207,rec2567,2020-04-21 20:56:00+00:00,faceShields,150.0
46211,rec2567,2020-04-21 20:56:00+00:00,surgicalMasks,150.0
46214,rec2567,2020-04-21 20:56:00+00:00,handmadeMasks,150.0
46219,rec2567,2020-04-21 20:56:00+00:00,respirators,150.0
46220,rec2567,2020-04-21 20:56:00+00:00,gowns,400.0
46222,rec2567,2020-04-21 20:56:00+00:00,disinfectingWipes,200.0
46237,rec2568,2020-04-21 20:58:00+00:00,respirators,250.0
46243,rec2569,2020-04-21 21:11:00+00:00,faceShields,5.0
46247,rec2569,2020-04-21 21:11:00+00:00,surgicalMasks,5.0
46255,rec2569,2020-04-21 21:11:00+00:00,respirators,6.0
46256,rec2569,2020-04-21 21:11:00+00:00,gowns,5.0
46258,rec2569,2020-04-21 21:11:00+00:00,disinfectingWipes,2.0
46274,rec2570,2020-04-21 21:48:00+00:00,gowns,2000.0
46291,rec2571,2020-04-21 22:19:00+00:00,respirators,20.0
46294,rec2571,2020-04-21 22:19:00+00:00,disinfectingWipes,5.0
46297,rec2572,2020-04-21 22:25:00+00:00,faceShields,6.0
46301,rec2572,2020-04-21 22:25:00+00:00,surgicalMasks,400.0
46304,rec2572,2020-04-21 22:25:00+00:00,handmadeMasks,100.0
46309,rec2572,2020-04-21 22:25:00+00:00,respirators,50.0
46310,rec2572,2020-04-21 22:25:00+00:00,gowns,20.0
46312,rec2572,2020-04-21 22:25:00+00:00,disinfectingWipes,9000.0
46315,rec2573,2020-04-21 22:53:00+00:00,faceShields,1.0
46319,rec2573,2020-04-21 22:53:00+00:00,surgicalMasks,1.0
46322,rec2573,2020-04-21 22:53:00+00:00,handmadeMasks,1.0
46327,rec2573,2020-04-21 22:53:00+00:00,respirators,1.0
46328,rec2573,2020-04-21 22:53:00+00:00,gowns,1.0
46330,rec2573,2020-04-21 22:53:00+00:00,disinfectingWipes,1.0
46333,rec2574,2020-04-21 22:53:00+00:00,faceShields,1.0
46337,rec2574,2020-04-21 22:53:00+00:00,surgicalMasks,1.0
46340,rec2574,2020-04-21 22:53:00+00:00,handmadeMasks,1.0
46345,rec2574,2020-04-21 22:53:00+00:00,respirators,1.0
46346,rec2574,2020-04-21 22:53:00+00:00,gowns,1.0
46348,rec2574,2020-04-21 22:53:00+00:00,disinfectingWipes,1.0
46351,rec2575,2020-04-21 22:53:00+00:00,faceShields,5.0
46355,rec2575,2020-04-21 22:53:00+00:00,surgicalMasks,50.0
46363,rec2575,2020-04-21 22:53:00+00:00,respirators,10.0
46364,rec2575,2020-04-21 22:53:00+00:00,gowns,5.0
46366,rec2575,2020-04-21 22:53:00+00:00,disinfectingWipes,50.0
46369,rec2576,2020-04-21 22:57:00+00:00,faceShields,2.0
46373,rec2576,2020-04-21 22:57:00+00:00,surgicalMasks,2.0
46376,rec2576,2020-04-21 22:57:00+00:00,handmadeMasks,2.0
46381,rec2576,2020-04-21 22:57:00+00:00,respirators,2.0
46382,rec2576,2020-04-21 22:57:00+00:00,gowns,2.0
46384,rec2576,2020-04-21 22:57:00+00:00,disinfectingWipes,2.0
46387,rec2577,2020-04-21 23:07:00+00:00,faceShields,75.0
46391,rec2577,2020-04-21 23:07:00+00:00,surgicalMasks,300.0
46399,rec2577,2020-04-21 23:07:00+00:00,respirators,100.0
46405,rec2578,2020-04-21 23:07:00+00:00,faceShields,10.0
46409,rec2578,2020-04-21 23:07:00+00:00,surgicalMasks,10.0
46412,rec2578,2020-04-21 23:07:00+00:00,handmadeMasks,10.0
46417,rec2578,2020-04-21 23:07:00+00:00,respirators,10.0
46418,rec2578,2020-04-21 23:07:00+00:00,gowns,10.0
46420,rec2578,2020-04-21 23:07:00+00:00,disinfectingWipes,10.0
46427,rec2579,2020-04-21 23:15:00+00:00,surgicalMasks,3.0
46430,rec2579,2020-04-21 23:15:00+00:00,handmadeMasks,1.0
46435,rec2579,2020-04-21 23:15:00+00:00,respirators,2.0
46438,rec2579,2020-04-21 23:15:00+00:00,disinfectingWipes,3.0
46441,rec2580,2020-04-21 23:47:00+00:00,faceShields,200.0
46453,rec2580,2020-04-21 23:47:00+00:00,respirators,500.0
46459,rec2581,2020-04-22 00:04:00+00:00,faceShields,20.0
46463,rec2581,2020-04-22 00:04:00+00:00,surgicalMasks,200.0
46466,rec2581,2020-04-22 00:04:00+00:00,handmadeMasks,20.0
46471,rec2581,2020-04-22 00:04:00+00:00,respirators,50.0
46472,rec2581,2020-04-22 00:04:00+00:00,gowns,200.0
46474,rec2581,2020-04-22 00:04:00+00:00,disinfectingWipes,6.0
46477,rec2582,2020-04-22 00:38:00+00:00,faceShields,1.0
46489,rec2582,2020-04-22 00:38:00+00:00,respirators,2.0
46492,rec2582,2020-04-22 00:38:00+00:00,disinfectingWipes,1.0
46495,rec2583,2020-04-22 00:38:00+00:00,faceShields,30.0
46499,rec2583,2020-04-22 00:38:00+00:00,surgicalMasks,150.0
46502,rec2583,2020-04-22 00:38:00+00:00,handmadeMasks,40.0
46507,rec2583,2020-04-22 00:38:00+00:00,respirators,75.0
46508,rec2583,2020-04-22 00:38:00+00:00,gowns,70.0
46510,rec2583,2020-04-22 00:38:00+00:00,disinfectingWipes,10.0
46513,rec2584,2020-04-22 01:32:00+00:00,faceShields,5.0
46517,rec2584,2020-04-22 01:32:00+00:00,surgicalMasks,20.0
46520,rec2584,2020-04-22 01:32:00+00:00,handmadeMasks,10.0
46525,rec2584,2020-04-22 01:32:00+00:00,respirators,20.0
46526,rec2584,2020-04-22 01:32:00+00:00,gowns,20.0
46528,rec2584,2020-04-22 01:32:00+00:00,disinfectingWipes,20.0
46531,rec2585,2020-04-22 01:38:00+00:00,faceShields,10.0
46535,rec2585,2020-04-22 01:38:00+00:00,surgicalMasks,10.0
46538,rec2585,2020-04-22 01:38:00+00:00,handmadeMasks,10.0
46543,rec2585,2020-04-22 01:38:00+00:00,respirators,10.0
46544,rec2585,2020-04-22 01:38:00+00:00,gowns,10.0
46546,rec2585,2020-04-22 01:38:00+00:00,disinfectingWipes,10.0
46556,rec2586,2020-04-22 01:51:00+00:00,handmadeMasks,10.0
46561,rec2586,2020-04-22 01:51:00+00:00,respirators,1.0
46564,rec2586,2020-04-22 01:51:00+00:00,disinfectingWipes,5.0
46567,rec2587,2020-04-22 02:04:00+00:00,faceShields,25.0
46571,rec2587,2020-04-22 02:04:00+00:00,surgicalMasks,100.0
46574,rec2587,2020-04-22 02:04:00+00:00,handmadeMasks,25.0
46579,rec2587,2020-04-22 02:04:00+00:00,respirators,50.0
46580,rec2587,2020-04-22 02:04:00+00:00,gowns,50.0
46582,rec2587,2020-04-22 02:04:00+00:00,disinfectingWipes,500.0
46589,rec2588,2020-04-22 02:09:00+00:00,surgicalMasks,50.0
46592,rec2588,2020-04-22 02:09:00+00:00,handmadeMasks,25.0
46603,rec2589,2020-04-22 02:11:00+00:00,faceShields,4.0
46607,rec2589,2020-04-22 02:11:00+00:00,surgicalMasks,4.0
46610,rec2589,2020-04-22 02:11:00+00:00,handmadeMasks,4.0
46615,rec2589,2020-04-22 02:11:00+00:00,respirators,4.0
46616,rec2589,2020-04-22 02:11:00+00:00,gowns,4.0
46618,rec2589,2020-04-22 02:11:00+00:00,disinfectingWipes,4.0
46621,rec2590,2020-04-22 02:26:00+00:00,faceShields,4.0
46625,rec2590,2020-04-22 02:26:00+00:00,surgicalMasks,4.0
46628,rec2590,2020-04-22 02:26:00+00:00,handmadeMasks,4.0
46633,rec2590,2020-04-22 02:26:00+00:00,respirators,4.0
46634,rec2590,2020-04-22 02:26:00+00:00,gowns,4.0
46636,rec2590,2020-04-22 02:26:00+00:00,disinfectingWipes,4.0
46639,rec2591,2020-04-22 02:55:00+00:00,faceShields,2.0
46646,rec2591,2020-04-22 02:55:00+00:00,handmadeMasks,2.0
46651,rec2591,2020-04-22 02:55:00+00:00,respirators,3.0
46661,rec2592,2020-04-22 02:59:00+00:00,surgicalMasks,10.0
46664,rec2592,2020-04-22 02:59:00+00:00,handmadeMasks,10.0
46669,rec2592,2020-04-22 02:59:00+00:00,respirators,5.0
46670,rec2592,2020-04-22 02:59:00+00:00,gowns,7.0
46672,rec2592,2020-04-22 02:59:00+00:00,disinfectingWipes,10.0
46675,rec2593,2020-04-22 05:07:00+00:00,faceShields,10.0
46679,rec2593,2020-04-22 05:07:00+00:00,surgicalMasks,20.0
46687,rec2593,2020-04-22 05:07:00+00:00,respirators,10.0
46690,rec2593,2020-04-22 05:07:00+00:00,disinfectingWipes,500.0
46693,rec2594,2020-04-22 05:12:00+00:00,faceShields,1.0
46697,rec2594,2020-04-22 05:12:00+00:00,surgicalMasks,1.0
46700,rec2594,2020-04-22 05:12:00+00:00,handmadeMasks,1.0
46705,rec2594,2020-04-22 05:12:00+00:00,respirators,1.0
46706,rec2594,2020-04-22 05:12:00+00:00,gowns,1.0
46711,rec2595,2020-04-22 05:13:00+00:00,faceShields,5.0
46723,rec2595,2020-04-22 05:13:00+00:00,respirators,5.0
46733,rec2596,2020-04-22 05:46:00+00:00,surgicalMasks,30.0
46741,rec2596,2020-04-22 05:46:00+00:00,respirators,10.0
46742,rec2596,2020-04-22 05:46:00+00:00,gowns,20.0
46744,rec2596,2020-04-22 05:46:00+00:00,disinfectingWipes,2.0
46747,rec2597,2020-04-22 07:15:00+00:00,faceShields,100.0
46751,rec2597,2020-04-22 07:15:00+00:00,surgicalMasks,100.0
46754,rec2597,2020-04-22 07:15:00+00:00,handmadeMasks,100.0
46759,rec2597,2020-04-22 07:15:00+00:00,respirators,100.0
46760,rec2597,2020-04-22 07:15:00+00:00,gowns,100.0
46765,rec2598,2020-04-22 07:28:00+00:00,faceShields,2.0
46769,rec2598,2020-04-22 07:28:00+00:00,surgicalMasks,10.0
46777,rec2598,2020-04-22 07:28:00+00:00,respirators,2.0
46778,rec2598,2020-04-22 07:28:00+00:00,gowns,4.0
46780,rec2598,2020-04-22 07:28:00+00:00,disinfectingWipes,5.0
46783,rec2599,2020-04-22 08:20:00+00:00,faceShields,15.0
46787,rec2599,2020-04-22 08:20:00+00:00,surgicalMasks,15.0
46790,rec2599,2020-04-22 08:20:00+00:00,handmadeMasks,15.0
46795,rec2599,2020-04-22 08:20:00+00:00,respirators,15.0
46796,rec2599,2020-04-22 08:20:00+00:00,gowns,15.0
46798,rec2599,2020-04-22 08:20:00+00:00,disinfectingWipes,5.0
46801,rec2600,2020-04-22 08:42:00+00:00,faceShields,2.0
46805,rec2600,2020-04-22 08:42:00+00:00,surgicalMasks,25.0
46808,rec2600,2020-04-22 08:42:00+00:00,handmadeMasks,5.0
46813,rec2600,2020-04-22 08:42:00+00:00,respirators,25.0
46814,rec2600,2020-04-22 08:42:00+00:00,gowns,25.0
46816,rec2600,2020-04-22 08:42:00+00:00,disinfectingWipes,5.0
46819,rec2601,2020-04-22 08:52:00+00:00,faceShields,15.0
46823,rec2601,2020-04-22 08:52:00+00:00,surgicalMasks,50.0
46831,rec2601,2020-04-22 08:52:00+00:00,respirators,15.0
46832,rec2601,2020-04-22 08:52:00+00:00,gowns,15.0
46834,rec2601,2020-04-22 08:52:00+00:00,disinfectingWipes,10.0
46841,rec2602,2020-04-22 09:05:00+00:00,surgicalMasks,10.0
46849,rec2602,2020-04-22 09:05:00+00:00,respirators,10.0
46852,rec2602,2020-04-22 09:05:00+00:00,disinfectingWipes,10.0
46859,rec2603,2020-04-22 09:06:00+00:00,surgicalMasks,200.0
46873,rec2604,2020-04-22 09:06:00+00:00,faceShields,5.0
46877,rec2604,2020-04-22 09:06:00+00:00,surgicalMasks,10.0
46880,rec2604,2020-04-22 09:06:00+00:00,handmadeMasks,5.0
46885,rec2604,2020-04-22 09:06:00+00:00,respirators,3.0
46886,rec2604,2020-04-22 09:06:00+00:00,gowns,5.0
46888,rec2604,2020-04-22 09:06:00+00:00,disinfectingWipes,5.0
46895,rec2605,2020-04-22 09:13:00+00:00,surgicalMasks,30000.0
46898,rec2605,2020-04-22 09:13:00+00:00,handmadeMasks,30000.0
46903,rec2605,2020-04-22 09:13:00+00:00,respirators,95.0
46906,rec2605,2020-04-22 09:13:00+00:00,disinfectingWipes,3000.0
46909,rec2606,2020-04-22 09:40:00+00:00,faceShields,20.0
46921,rec2606,2020-04-22 09:40:00+00:00,respirators,20.0
46922,rec2606,2020-04-22 09:40:00+00:00,gowns,30.0
46927,rec2607,2020-04-22 09:43:00+00:00,faceShields,2.0
46931,rec2607,2020-04-22 09:43:00+00:00,surgicalMasks,10.0
46939,rec2607,2020-04-22 09:43:00+00:00,respirators,2.0
46940,rec2607,2020-04-22 09:43:00+00:00,gowns,5.0
46945,rec2608,2020-04-22 09:57:00+00:00,faceShields,2.0
46952,rec2608,2020-04-22 09:57:00+00:00,handmadeMasks,5.0
46957,rec2608,2020-04-22 09:57:00+00:00,respirators,4.0
46967,rec2609,2020-04-22 09:59:00+00:00,surgicalMasks,5.0
46970,rec2609,2020-04-22 09:59:00+00:00,handmadeMasks,5.0
46978,rec2609,2020-04-22 09:59:00+00:00,disinfectingWipes,5.0
46981,rec2610,2020-04-22 10:05:00+00:00,faceShields,200.0
46985,rec2610,2020-04-22 10:05:00+00:00,surgicalMasks,300.0
46988,rec2610,2020-04-22 10:05:00+00:00,handmadeMasks,300.0
46993,rec2610,2020-04-22 10:05:00+00:00,respirators,100.0
46994,rec2610,2020-04-22 10:05:00+00:00,gowns,300.0
46996,rec2610,2020-04-22 10:05:00+00:00,disinfectingWipes,30.0
46999,rec2611,2020-04-22 10:13:00+00:00,faceShields,20.0
47003,rec2611,2020-04-22 10:13:00+00:00,surgicalMasks,20.0
47006,rec2611,2020-04-22 10:13:00+00:00,handmadeMasks,20.0
47011,rec2611,2020-04-22 10:13:00+00:00,respirators,20.0
47012,rec2611,2020-04-22 10:13:00+00:00,gowns,20.0
47014,rec2611,2020-04-22 10:13:00+00:00,disinfectingWipes,20.0
47017,rec2612,2020-04-22 10:19:00+00:00,faceShields,150.0
47021,rec2612,2020-04-22 10:19:00+00:00,surgicalMasks,500.0
47024,rec2612,2020-04-22 10:19:00+00:00,handmadeMasks,100.0
47029,rec2612,2020-04-22 10:19:00+00:00,respirators,250.0
47030,rec2612,2020-04-22 10:19:00+00:00,gowns,250.0
47032,rec2612,2020-04-22 10:19:00+00:00,disinfectingWipes,100.0
47035,rec2613,2020-04-22 10:20:00+00:00,faceShields,6.0
47042,rec2613,2020-04-22 10:20:00+00:00,handmadeMasks,6.0
47047,rec2613,2020-04-22 10:20:00+00:00,respirators,6.0
47048,rec2613,2020-04-22 10:20:00+00:00,gowns,6.0
47050,rec2613,2020-04-22 10:20:00+00:00,disinfectingWipes,3.0
47057,rec2614,2020-04-22 10:24:00+00:00,surgicalMasks,50.0
47068,rec2614,2020-04-22 10:24:00+00:00,disinfectingWipes,6.0
47071,rec2615,2020-04-22 10:47:00+00:00,faceShields,6.0
47075,rec2615,2020-04-22 10:47:00+00:00,surgicalMasks,50.0
47078,rec2615,2020-04-22 10:47:00+00:00,handmadeMasks,6.0
47083,rec2615,2020-04-22 10:47:00+00:00,respirators,12.0
47086,rec2615,2020-04-22 10:47:00+00:00,disinfectingWipes,2.0
47089,rec2616,2020-04-22 10:53:00+00:00,faceShields,15.0
47093,rec2616,2020-04-22 10:53:00+00:00,surgicalMasks,30.0
47096,rec2616,2020-04-22 10:53:00+00:00,handmadeMasks,15.0
47101,rec2616,2020-04-22 10:53:00+00:00,respirators,15.0
47104,rec2616,2020-04-22 10:53:00+00:00,disinfectingWipes,15.0
47111,rec2617,2020-04-22 10:53:00+00:00,surgicalMasks,20.0
47120,rec2617,2020-04-22 10:53:00+00:00,gowns,5.0
47125,rec2618,2020-04-22 10:55:00+00:00,faceShields,20.0
47138,rec2618,2020-04-22 10:55:00+00:00,gowns,50.0
47155,rec2619,2020-04-22 11:08:00+00:00,respirators,5000.0
47156,rec2619,2020-04-22 11:08:00+00:00,gowns,50000.0
47158,rec2619,2020-04-22 11:08:00+00:00,disinfectingWipes,50.0
47161,rec2620,2020-04-22 11:23:00+00:00,faceShields,70.0
47165,rec2620,2020-04-22 11:23:00+00:00,surgicalMasks,300.0
47173,rec2620,2020-04-22 11:23:00+00:00,respirators,10.0
47174,rec2620,2020-04-22 11:23:00+00:00,gowns,70.0
47176,rec2620,2020-04-22 11:23:00+00:00,disinfectingWipes,20.0
47179,rec2621,2020-04-22 11:27:00+00:00,faceShields,12.0
47183,rec2621,2020-04-22 11:27:00+00:00,surgicalMasks,50.0
47186,rec2621,2020-04-22 11:27:00+00:00,handmadeMasks,10.0
47191,rec2621,2020-04-22 11:27:00+00:00,respirators,30.0
47192,rec2621,2020-04-22 11:27:00+00:00,gowns,45.0
47194,rec2621,2020-04-22 11:27:00+00:00,disinfectingWipes,10.0
47204,rec2622,2020-04-22 11:32:00+00:00,handmadeMasks,3.0
47209,rec2622,2020-04-22 11:32:00+00:00,respirators,2.0
47212,rec2622,2020-04-22 11:32:00+00:00,disinfectingWipes,1.0
47227,rec2623,2020-04-22 11:37:00+00:00,respirators,2000.0
47233,rec2624,2020-04-22 11:38:00+00:00,faceShields,100.0
47240,rec2624,2020-04-22 11:38:00+00:00,handmadeMasks,300.0
47245,rec2624,2020-04-22 11:38:00+00:00,respirators,10.0
47246,rec2624,2020-04-22 11:38:00+00:00,gowns,50.0
47248,rec2624,2020-04-22 11:38:00+00:00,disinfectingWipes,100.0
47251,rec2625,2020-04-22 11:47:00+00:00,faceShields,100.0
47255,rec2625,2020-04-22 11:47:00+00:00,surgicalMasks,100.0
47258,rec2625,2020-04-22 11:47:00+00:00,handmadeMasks,100.0
47263,rec2625,2020-04-22 11:47:00+00:00,respirators,100.0
47264,rec2625,2020-04-22 11:47:00+00:00,gowns,100.0
47266,rec2625,2020-04-22 11:47:00+00:00,disinfectingWipes,100.0
47269,rec2626,2020-04-22 12:06:00+00:00,faceShields,50.0
47273,rec2626,2020-04-22 12:06:00+00:00,surgicalMasks,50.0
47276,rec2626,2020-04-22 12:06:00+00:00,handmadeMasks,50.0
47281,rec2626,2020-04-22 12:06:00+00:00,respirators,50.0
47282,rec2626,2020-04-22 12:06:00+00:00,gowns,100.0
47284,rec2626,2020-04-22 12:06:00+00:00,disinfectingWipes,24.0
47300,rec2627,2020-04-22 12:08:00+00:00,gowns,5000.0
47309,rec2628,2020-04-22 12:13:00+00:00,surgicalMasks,100.0
47312,rec2628,2020-04-22 12:13:00+00:00,handmadeMasks,100.0
47318,rec2628,2020-04-22 12:13:00+00:00,gowns,100.0
47330,rec2629,2020-04-22 12:23:00+00:00,handmadeMasks,10.0
47335,rec2629,2020-04-22 12:23:00+00:00,respirators,10.0
47341,rec2630,2020-04-22 12:28:00+00:00,faceShields,150.0
47345,rec2630,2020-04-22 12:28:00+00:00,surgicalMasks,150.0
47348,rec2630,2020-04-22 12:28:00+00:00,handmadeMasks,150.0
47353,rec2630,2020-04-22 12:28:00+00:00,respirators,150.0
47354,rec2630,2020-04-22 12:28:00+00:00,gowns,150.0
47356,rec2630,2020-04-22 12:28:00+00:00,disinfectingWipes,500.0
47371,rec2631,2020-04-22 12:37:00+00:00,respirators,4.0
47374,rec2631,2020-04-22 12:37:00+00:00,disinfectingWipes,4.0
47381,rec2632,2020-04-22 13:03:00+00:00,surgicalMasks,20.0
47389,rec2632,2020-04-22 13:03:00+00:00,respirators,20.0
47392,rec2632,2020-04-22 13:03:00+00:00,disinfectingWipes,10.0
47395,rec2633,2020-04-22 13:04:00+00:00,faceShields,100.0
47407,rec2633,2020-04-22 13:04:00+00:00,respirators,300.0
47408,rec2633,2020-04-22 13:04:00+00:00,gowns,500.0
47413,rec2634,2020-04-22 13:15:00+00:00,faceShields,1.0
47420,rec2634,2020-04-22 13:15:00+00:00,handmadeMasks,1.0
47426,rec2634,2020-04-22 13:15:00+00:00,gowns,1.0
47428,rec2634,2020-04-22 13:15:00+00:00,disinfectingWipes,1.0
47431,rec2635,2020-04-22 13:27:00+00:00,faceShields,20.0
47435,rec2635,2020-04-22 13:27:00+00:00,surgicalMasks,100.0
47443,rec2635,2020-04-22 13:27:00+00:00,respirators,100.0
47444,rec2635,2020-04-22 13:27:00+00:00,gowns,20.0
47446,rec2635,2020-04-22 13:27:00+00:00,disinfectingWipes,5.0
47449,rec2636,2020-04-22 13:38:00+00:00,faceShields,200.0
47453,rec2636,2020-04-22 13:38:00+00:00,surgicalMasks,250.0
47456,rec2636,2020-04-22 13:38:00+00:00,handmadeMasks,250.0
47461,rec2636,2020-04-22 13:38:00+00:00,respirators,150.0
47462,rec2636,2020-04-22 13:38:00+00:00,gowns,200.0
47464,rec2636,2020-04-22 13:38:00+00:00,disinfectingWipes,500.0
47467,rec2637,2020-04-22 13:40:00+00:00,faceShields,20.0
47497,rec2638,2020-04-22 13:46:00+00:00,respirators,20.0
47498,rec2638,2020-04-22 13:46:00+00:00,gowns,100.0
47516,rec2639,2020-04-22 13:59:00+00:00,gowns,100.0
47525,rec2640,2020-04-22 14:00:00+00:00,surgicalMasks,500.0
47533,rec2640,2020-04-22 14:00:00+00:00,respirators,50.0
47534,rec2640,2020-04-22 14:00:00+00:00,gowns,100.0
47536,rec2640,2020-04-22 14:00:00+00:00,disinfectingWipes,500.0
47543,rec2641,2020-04-22 14:14:00+00:00,surgicalMasks,30.0
47551,rec2641,2020-04-22 14:14:00+00:00,respirators,30.0
47554,rec2641,2020-04-22 14:14:00+00:00,disinfectingWipes,10.0
47569,rec2642,2020-04-22 14:14:00+00:00,respirators,12.0
47575,rec2643,2020-04-22 14:33:00+00:00,faceShields,300.0
47579,rec2643,2020-04-22 14:33:00+00:00,surgicalMasks,300.0
47582,rec2643,2020-04-22 14:33:00+00:00,handmadeMasks,300.0
47587,rec2643,2020-04-22 14:33:00+00:00,respirators,300.0
47588,rec2643,2020-04-22 14:33:00+00:00,gowns,300.0
47590,rec2643,2020-04-22 14:33:00+00:00,disinfectingWipes,300.0
47593,rec2644,2020-04-22 14:35:00+00:00,faceShields,5.0
47605,rec2644,2020-04-22 14:35:00+00:00,respirators,5.0
47608,rec2644,2020-04-22 14:35:00+00:00,disinfectingWipes,5.0
47611,rec2645,2020-04-22 14:41:00+00:00,faceShields,10.0
47615,rec2645,2020-04-22 14:41:00+00:00,surgicalMasks,10.0
47618,rec2645,2020-04-22 14:41:00+00:00,handmadeMasks,10.0
47623,rec2645,2020-04-22 14:41:00+00:00,respirators,10.0
47624,rec2645,2020-04-22 14:41:00+00:00,gowns,10.0
47626,rec2645,2020-04-22 14:41:00+00:00,disinfectingWipes,100.0
47629,rec2646,2020-04-22 14:42:00+00:00,faceShields,6.0
47633,rec2646,2020-04-22 14:42:00+00:00,surgicalMasks,6.0
47636,rec2646,2020-04-22 14:42:00+00:00,handmadeMasks,6.0
47641,rec2646,2020-04-22 14:42:00+00:00,respirators,6.0
47642,rec2646,2020-04-22 14:42:00+00:00,gowns,6.0
47644,rec2646,2020-04-22 14:42:00+00:00,disinfectingWipes,6.0
47651,rec2647,2020-04-22 14:46:00+00:00,surgicalMasks,200.0
47659,rec2647,2020-04-22 14:46:00+00:00,respirators,100.0
47660,rec2647,2020-04-22 14:46:00+00:00,gowns,200.0
47662,rec2647,2020-04-22 14:46:00+00:00,disinfectingWipes,50.0
47665,rec2648,2020-04-22 14:46:00+00:00,faceShields,2.0
